Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,538.489,586.913,48.424,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,570.744,720.344,149.600,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,613.922,691.593,77.671,,
for	QF07	20180819	8,2018-08-19 08:00:44,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180819_081321.avi,2201.480,25.0,Worker 6 (72),nectarforaging,Foraging,,STATE,653.806,763.211,109.405,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,729.648,808.226,78.578,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,736.367,784.369,48.002,,
QF07	20180813	16,2018-08-13 16:00:12,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_161851.avi,1543.440,25.0,No focal subject,pollenforaging,Foraging,,STATE,745.094,749.872,4.778,,
QF07	20180813	16,2018-08-13 16:00:12,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_161851.avi,1543.440,25.0,No focal subject,pollenforaging,Foraging,,STATE,768.173,775.344,7.171,,
QF07	20180813	16,2018-08-13 16:00:12,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_161851.avi,1543.440,25.0,No focal subject,pollenforaging,Foraging,,STATE,788.859,837.388,48.529,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,825.543,867.492,41.949,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,829.597,837.623,8.026,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,880.694,1000.740,120.046,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Unknown,nectarforaging,Foraging,,STATE,881.344,898.169,16.825,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,885.977,906.225,20.248,,
QF07	20180813	16,2018-08-13 16:00:12,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_161851.avi,1543.440,25.0,No focal subject,nectarforaging,Foraging,,STATE,898.561,1005.163,106.602,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Unknown,nectarforaging,Foraging,,STATE,925.744,957.668,31.924,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,987.994,1067.918,79.924,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,1017.376,1108.521,91.145,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,1042.077,1080.903,38.826,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Unknown,pollenforaging,Foraging,,STATE,1092.693,1345.970,253.277,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,1106.228,1122.352,16.124,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,1154.503,1227.000,72.497,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,1184.072,1239.575,55.503,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1253.802,1260.303,6.501,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,1257.298,1323.775,66.477,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Unknown,nectarforaging,Foraging,,STATE,1262.975,1274.380,11.405,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1288.152,1302.071,13.919,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Unknown,nectarforaging,Foraging,,STATE,1316.988,1327.012,10.024,,
for	QF07	20180819	8,2018-08-19 08:00:44,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180819_081321.avi,2201.480,25.0,Worker 1 (23),nectarforaging,Foraging,,STATE,1320.393,1590.836,270.443,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1334.870,1342.998,8.128,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,1350.001,1446.382,96.381,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Unknown,nectarforaging,Foraging,,STATE,1356.286,1377.361,21.075,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,1367.120,1371.170,4.050,,
for	QF07	20180819	8,2018-08-19 08:00:44,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180819_081321.avi,2201.480,25.0,Worker 6 (72),nectarforaging,Foraging,,STATE,1369.776,1369.957,0.181,,
for	QF07	20180819	8,2018-08-19 08:00:44,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180819_081321.avi,2201.480,25.0,Worker 6 (72),nectarforaging,Foraging,,STATE,1370.628,1602.136,231.508,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1371.472,1434.722,63.250,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,1377.925,1452.453,74.528,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1394.318,1488.345,94.027,,
for	QF07	20180813	18,2018-08-13 18:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_181935.avi,1463.120,25.0,Worker 6 (72),pollenforaging,Foraging,,STATE,1407.712,1428.856,21.144,,
for	QF07	20180813	18,2018-08-13 18:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_181935.avi,1463.120,25.0,Worker 6 (72),pollenforaging,Foraging,,STATE,1444.556,1451.456,6.900,,
for	QF07	20180813	18,2018-08-13 18:00:12,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_181935.avi,1463.120,25.0,Unknown,pollenforaging,Foraging,,STATE,1459.050,1463.000,3.950,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Unknown,nectarforaging,Foraging,,STATE,1468.405,1528.646,60.241,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,1468.529,1486.650,18.121,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,1468.848,1479.623,10.775,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1503.422,1507.872,4.450,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,1507.221,1595.707,88.486,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1535.272,1563.420,28.148,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,1561.249,1982.903,421.654,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1588.097,1603.873,15.776,,
for	QF07	20180819	8,2018-08-19 08:00:44,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180819_081321.avi,2201.480,25.0,Worker 1 (23),nectarforaging,Foraging,,STATE,1602.134,1602.135,0.001,,
for	QF07	20180813	8,2018-08-13 08:00:29,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180813_083408.avi,1730.280,25.0,Unknown,pollenforaging,Foraging,,STATE,1624.818,1663.855,39.037,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,1652.120,1665.545,13.425,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1686.698,1749.373,62.675,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,1877.497,1919.423,41.926,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,1986.512,2090.789,104.277,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,2006.221,2067.023,60.802,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Unknown,nectarforaging,Foraging,,STATE,2097.419,2130.619,33.200,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,2131.697,2144.295,12.598,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,2171.496,2191.422,19.926,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,2229.345,2439.273,209.928,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,2238.520,2250.596,12.076,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 1 (23),pollenforaging,Foraging,,STATE,2299.298,2350.872,51.574,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,2414.257,2444.457,30.200,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 1 (23),nectarforaging,Foraging,,STATE,2425.897,2571.623,145.726,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,2496.773,2511.073,14.300,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,2502.803,2521.432,18.629,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,2532.756,2572.978,40.222,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,2590.882,2641.230,50.348,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,2665.428,2671.430,6.002,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,2693.607,2731.831,38.224,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,2758.030,2849.504,91.474,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,2924.112,2942.281,18.169,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 1 (23),pollenforaging,Foraging,,STATE,2959.921,3152.523,192.602,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,pollenforaging,Foraging,,STATE,2970.476,3022.806,52.330,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,3051.078,3131.229,80.151,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,3086.171,3162.373,76.202,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,3167.532,3179.629,12.097,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,3188.122,3196.473,8.351,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,3217.298,3226.073,8.775,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,3219.954,3234.126,14.172,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,3246.498,3295.573,49.075,,
QF07	20180821	15,2018-08-21 15:00:39,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_154745.avi,3564.400,25.0,No focal subject,nectarforaging,Foraging,,STATE,3278.405,3300.205,21.800,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,3329.720,3410.398,80.678,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,3403.069,3507.218,104.149,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,3442.648,3518.748,76.100,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 1 (23),nectarforaging,Foraging,,STATE,3447.645,3501.498,53.853,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Worker 1 (23),nectarforaging,Foraging,,STATE,3533.944,3557.441,23.497,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),pollenforaging,Foraging,,STATE,3543.523,3588.496,44.973,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,3568.502,3587.900,19.398,,
for	QF07	20180821	10,2018-08-21 10:00:23,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_104736.avi,3581.560,25.0,Unknown,nectarforaging,Foraging,,STATE,3576.017,3576.018,0.001,,
for	QF07	20180821	13,2018-08-21 13:00:04,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/QF/QF07/05_forQF07_1_20180821_134738.avi,3588.840,25.0,Worker 3 (36),nectarforaging,Foraging,,STATE,3588.422,3588.495,0.073,,
