Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 2 (61),nectarforaging,,,STATE,696.131,738.085,41.954,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 1 (35),nectarforaging,,,STATE,701.505,761.356,59.851,,
for	NT11	20181110	14,2018-11-10 14:00:56,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/NT/NT11/05_forNT11_1_20181110_144155.avi,1266.680,25.0,Worker 1 (35),nectarforaging,,,STATE,744.356,767.455,23.099,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 2 (61),nectarforaging,,,STATE,762.436,818.355,55.919,,
for	NT11	20181110	14,2018-11-10 14:00:56,/Volumes/GoogleDrive/My Drive/Videos/AllRounds/NT/NT11/05_forNT11_1_20181110_144155.avi,1266.680,25.0,Worker 1 (35),nectarforaging,,,STATE,812.225,865.541,53.316,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 2 (61),nectarforaging,,,STATE,843.986,895.732,51.746,,
for	NT11	20181110	1,2018-11-10 01:00:49,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181110_013754.avi,873.080,25.0,Worker 2 (61),nectarforaging,,,STATE,865.672,872.581,6.909,,
for	NT11	20181111	16,2018-11-11 16:00:16,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_164838.avi,984.960,25.0,Worker 2 (61),nectarforaging,,,STATE,917.283,984.000,66.717,,
for	NT11	20181111	6,2018-11-11 06:00:08,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181111_064535.avi,1239.680,25.0,Unknown worker,nectarforaging,,,STATE,1155.269,1217.789,62.520,,
for	NT11	20181109	6,2018-11-09 06:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/NT/NT11/05_forNT11_1_20181109_062137.avi,1938.640,25.0,Worker 1 (35),nectarforaging,,,STATE,1156.445,1262.625,106.180,,
